id,tool_id,D,d_1_,d_2_,l_,L,z,morse_taper,execution,fi_,mat_,group,D_1,d_,h_,l_1_,l_2_,r_,l_0_,reamer_type,fi_1_,gamma_,lambda_,reamer_taper,d_2_additional,created_at,updated_at
350,13594,21.0,,,19.0,190.0,6,2.0,3,5.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
351,13595,22.0,,,19.0,200.0,6,2.0,3,5.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
352,13596,23.0,,,19.0,200.0,6,2.0,3,5.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
353,13597,24.0,,,19.0,210.0,6,3.0,3,5.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
354,13598,25.0,,,19.0,220.0,6,3.0,3,5.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
355,13599,26.0,,,22.0,220.0,6,3.0,3,5.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
356,13600,27.0,,,22.0,220.0,6,3.0,3,5.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
357,13601,28.0,,,22.0,240.0,6,3.0,3,5.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
358,13602,30.0,,,22.0,240.0,6,3.0,3,5.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
359,13603,32.0,,,22.0,240.0,6,3.0,3,5.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
360,13604,11.0,,,16.0,140.0,4,1.0,3,15.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
361,13605,12.0,,,16.0,150.0,4,1.0,3,15.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
362,13606,13.0,,,16.0,150.0,4,1.0,3,15.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
363,13607,14.0,,,16.0,160.0,4,1.0,3,15.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
364,13608,15.0,,,16.0,160.0,4,1.0,3,15.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
365,13609,16.0,,,19.0,170.0,6,2.0,3,15.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
366,13610,17.0,,,19.0,170.0,6,2.0,3,15.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
367,13611,18.0,,,19.0,180.0,6,2.0,3,15.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
368,13612,19.0,,,19.0,190.0,6,2.0,3,15.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
369,13613,20.0,,,19.0,190.0,6,2.0,3,15.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
370,13614,21.0,,,19.0,190.0,6,2.0,3,15.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
371,13615,22.0,,,19.0,200.0,6,2.0,3,15.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
372,13616,23.0,,,19.0,200.0,6,2.0,3,15.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
373,13617,24.0,,,19.0,210.0,6,3.0,3,15.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
374,13618,25.0,,,19.0,220.0,6,3.0,3,15.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
375,13619,26.0,,,22.0,220.0,6,3.0,3,15.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
376,13620,27.0,,,22.0,220.0,6,3.0,3,15.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
377,13621,28.0,,,22.0,240.0,6,3.0,3,15.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
378,13622,30.0,,,22.0,240.0,6,3.0,3,15.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
379,13623,32.0,,,22.0,240.0,6,3.0,3,15.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
380,13624,11.0,,,16.0,140.0,4,1.0,3,45.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
381,13625,12.0,,,16.0,150.0,4,1.0,3,45.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
382,13626,13.0,,,16.0,150.0,4,1.0,3,45.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
383,13627,14.0,,,16.0,160.0,4,1.0,3,45.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
384,13628,15.0,,,16.0,160.0,4,1.0,3,45.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
385,13629,16.0,,,19.0,170.0,6,2.0,3,45.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
386,13630,17.0,,,19.0,170.0,6,2.0,3,45.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
387,13631,18.0,,,19.0,180.0,6,2.0,3,45.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
388,13632,19.0,,,19.0,190.0,6,2.0,3,45.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
389,13633,20.0,,,19.0,190.0,6,2.0,3,45.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
390,13634,21.0,,,19.0,190.0,6,2.0,3,45.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
391,13635,22.0,,,19.0,200.0,6,2.0,3,45.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
392,13636,23.0,,,19.0,200.0,6,2.0,3,45.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
393,13637,24.0,,,19.0,210.0,6,3.0,3,45.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
394,13638,25.0,,,19.0,220.0,6,3.0,3,45.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
395,13639,26.0,,,22.0,220.0,6,3.0,3,45.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
396,13640,27.0,,,22.0,220.0,6,3.0,3,45.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
397,13641,28.0,,,22.0,240.0,6,3.0,3,45.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
398,13642,30.0,,,22.0,240.0,6,3.0,3,45.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
399,13643,32.0,,,22.0,240.0,6,3.0,3,45.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
400,13644,11.0,,,16.0,140.0,4,1.0,4,5.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
401,13645,12.0,,,16.0,150.0,4,1.0,4,5.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
402,13646,13.0,,,16.0,150.0,4,1.0,4,5.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
403,13647,14.0,,,16.0,160.0,4,1.0,4,5.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
404,13648,15.0,,,16.0,160.0,4,1.0,4,5.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
405,13649,16.0,,,19.0,170.0,6,2.0,4,5.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
406,13650,17.0,,,19.0,170.0,6,2.0,4,5.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
407,13651,18.0,,,19.0,180.0,6,2.0,4,5.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
408,13652,19.0,,,19.0,190.0,6,2.0,4,5.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
409,13653,20.0,,,19.0,190.0,6,2.0,4,5.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
410,13654,21.0,,,19.0,190.0,6,2.0,4,5.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
411,13655,22.0,,,19.0,200.0,6,2.0,4,5.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
412,13656,23.0,,,19.0,200.0,6,2.0,4,5.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
413,13657,24.0,,,19.0,210.0,6,3.0,4,5.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
414,13658,25.0,,,19.0,220.0,6,3.0,4,5.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
415,13659,26.0,,,22.0,220.0,6,3.0,4,5.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
416,13660,27.0,,,22.0,220.0,6,3.0,4,5.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
417,13661,28.0,,,22.0,240.0,6,3.0,4,5.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
418,13662,30.0,,,22.0,240.0,6,3.0,4,5.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
419,13663,32.0,,,22.0,240.0,6,3.0,4,5.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
420,13664,11.0,,,16.0,140.0,4,1.0,4,15.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
421,13665,12.0,,,16.0,150.0,4,1.0,4,15.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
422,13666,13.0,,,16.0,150.0,4,1.0,4,15.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
423,13667,14.0,,,16.0,160.0,4,1.0,4,15.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
424,13668,15.0,,,16.0,160.0,4,1.0,4,15.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
425,13669,16.0,,,19.0,170.0,6,2.0,4,15.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
426,13670,17.0,,,19.0,170.0,6,2.0,4,15.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
427,13671,18.0,,,19.0,180.0,6,2.0,4,15.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
428,13672,19.0,,,19.0,190.0,6,2.0,4,15.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
429,13673,20.0,,,19.0,190.0,6,2.0,4,15.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
430,13674,21.0,,,19.0,190.0,6,2.0,4,15.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
431,13675,22.0,,,19.0,200.0,6,2.0,4,15.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
432,13676,23.0,,,19.0,200.0,6,2.0,4,15.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
433,13677,24.0,,,19.0,210.0,6,3.0,4,15.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
434,13678,25.0,,,19.0,220.0,6,3.0,4,15.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
435,13679,26.0,,,22.0,220.0,6,3.0,4,15.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
436,13680,27.0,,,22.0,220.0,6,3.0,4,15.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
437,13681,28.0,,,22.0,240.0,6,3.0,4,15.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
438,13682,30.0,,,22.0,240.0,6,3.0,4,15.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
439,13683,32.0,,,22.0,240.0,6,3.0,4,15.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
440,13684,11.0,,,16.0,140.0,4,1.0,4,45.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
441,13685,12.0,,,16.0,150.0,4,1.0,4,45.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
442,13686,13.0,,,16.0,150.0,4,1.0,4,45.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
443,13687,14.0,,,16.0,160.0,4,1.0,4,45.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
444,13688,15.0,,,16.0,160.0,4,1.0,4,45.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
445,13689,16.0,,,19.0,170.0,6,2.0,4,45.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
446,13690,17.0,,,19.0,170.0,6,2.0,4,45.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
447,13691,18.0,,,19.0,180.0,6,2.0,4,45.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
448,13692,19.0,,,19.0,190.0,6,2.0,4,45.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
449,13693,20.0,,,19.0,190.0,6,2.0,4,45.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
450,13694,21.0,,,19.0,190.0,6,2.0,4,45.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
451,13695,22.0,,,19.0,200.0,6,2.0,4,45.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
452,13696,23.0,,,19.0,200.0,6,2.0,4,45.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
453,13697,24.0,,,19.0,210.0,6,3.0,4,45.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
454,13698,25.0,,,19.0,220.0,6,3.0,4,45.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
455,13699,26.0,,,22.0,220.0,6,3.0,4,45.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
456,13700,27.0,,,22.0,220.0,6,3.0,4,45.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
457,13701,28.0,,,22.0,240.0,6,3.0,4,45.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
458,13702,30.0,,,22.0,240.0,6,3.0,4,45.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
459,13703,32.0,,,22.0,240.0,6,3.0,4,45.0,4,Тип 1,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
460,13704,25.0,13.0,21.0,22.0,45.0,6,,2,90.0,"8,9,10,51",Тип 2,,,,36.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
461,13705,25.0,13.0,21.0,22.0,45.0,6,,1,15.0,"8,9,10,51",Тип 2,,,,36.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
462,13706,26.0,13.0,21.0,22.0,45.0,6,,2,90.0,"8,9,10,51",Тип 2,,,,36.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
463,13707,26.0,13.0,21.0,22.0,45.0,6,,1,15.0,"8,9,10,51",Тип 2,,,,36.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
464,13708,27.0,13.0,21.0,22.0,45.0,6,,2,90.0,"8,9,10,51",Тип 2,,,,36.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
465,13709,27.0,13.0,21.0,22.0,45.0,6,,1,15.0,"8,9,10,51",Тип 2,,,,36.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
466,13710,28.0,13.0,21.0,22.0,45.0,6,,2,90.0,"8,9,10,51",Тип 2,,,,36.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
467,13711,28.0,13.0,21.0,22.0,45.0,6,,1,15.0,"8,9,10,51",Тип 2,,,,36.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
468,13712,30.0,13.0,21.0,22.0,45.0,6,,2,90.0,"8,9,10,51",Тип 2,,,,36.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
469,13713,30.0,13.0,21.0,22.0,45.0,6,,1,15.0,"8,9,10,51",Тип 2,,,,36.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
470,13714,32.0,13.0,21.0,22.0,45.0,6,,2,90.0,"8,9,10,51",Тип 2,,,,36.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
471,13715,32.0,13.0,21.0,22.0,45.0,6,,1,15.0,"8,9,10,51",Тип 2,,,,36.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
